9.09588 -2.32546
7.47902 -1.546
7.17396 -0.756919
7.97763 -1.85993
10.5492 -1.92801
10.0534 -1.64879
6.73459 -0.420371
9.87455 -2.055
10.1366 -2.20936
6.26054 -0.915261
9.2487 -1.72673
10.8502 -1.84114
6.4077 -0.848046
9.67615 -1.65928
11.1648 -2.539
6.11036 -0.821413
8.81745 -1.80316
