5.99146 -0.931323
7.49887 -1.61252
8.34664 -2.09703
9.41324 -2.38173
5.17897 -0.45224
6.92756 -1.13828
7.39265 -1.3365
6.88244 -1.03506
12.309 -3.44882
7.22439 -1.16696
10.7384 -2.28576
5.37528 -0.80466
6.52869 -0.486661
9.04541 -1.04547
6.87265 -1.37591
10.061 -2.78534
