-500	100.431
-1000	88.568
-1500	79.8568
-2000	75.6995
-2500	74.8577
-3000	71.8849
-3500	72.8558
-4000	73.3595
-4500	70.1159
-5000	72.315
-5500	72.6664
500	100.188
1000	87.5219
1500	80.5665
2000	75.4106
2500	73.7812
3000	74.8306
3500	71.9397
4000	72.4105
4500	72.013
5000	70.8462
5500	74.4628
