-500	71.8282
-1000	62.5269
-1500	57.8307
-2000	56.0201
-2500	53.9185
-3000	51.9402
-3500	53.4808
-4000	53.2437
-4500	49.9336
-5000	51.6975
-5500	50.4751
500	75.3407
1000	63.407
1500	56.7491
2000	53.316
2500	52.402
3000	53.338
3500	53.5212
4000	49.6232
4500	49.0835
5000	49.749
5500	51.7086
