-500	6.71213
-1000	6.82855
-1500	6.85795
-2000	6.33723
-2500	6.23251
-3000	5.79841
-3500	5.90159
-4000	6.26694
-4500	6.21369
-5000	5.86256
-5500	5.61826
500	6.32717
1000	6.0584
1500	6.48731
2000	6.10769
2500	5.85924
3000	5.94615
3500	6.13019
4000	6.18554
4500	5.80349
5000	5.97315
5500	5.61642
