0.0	1
1.0	11.5
1.0	4
1.0	23
1.0	4.5
1.0	5.5
1.0	38.5
1.0	8
1.0	993
1.0	174
1.0	19
1.0	13
0.994369527402	86178
0.982305734313	731.5
1.0	19
-2.22044604925e-16	3
1.0	9.5
1.0	63.5
0.995493071469	2717
1.0	5
1.0	141.5
1.0	11
1.0	7
1.0	5.5
1.0	12
1.0	174
0.995404132217	507
0.994945432025	4407
1.0	16.5
1.0	12
1.0	994
1.0	2
0.996996279089	1122.5
0.985035468056	32395.5
1.0	37.5
1.0	29.5
1.0	452
1.0	5
1.0	5
1.0	11.5
1.0	4.5
1.0	141
1.0	23.5
1.0	486
1.0	174
1.0	11.5
0.983578583455	1000
1.0	12.5
1.0	30
1.0	22.5
1.0	4.5
1.0	8
1.0	17
1.0	16
2.22044604925e-16	2
0.967962851125	32381
1.0	1101
1.0	23
1.0	9
1.0	457.5
1.0	2.5
1.0	6
1.0	5.5
1.0	523.5
1.0	8
1.0	178
1.0	11.5
1.0	15.5
1.0	6.5
1.0	8.5
1.0	39.5
0.993526295093	32378
0.999239892661	15774
0.975670103954	28243
1.0	11002
0.87194186449	26663
6.66133814775e-15	172355
0.900342363488	86351
0.991118068246	46676
0.96835830762	35072.5
0.978596796893	86187.5
0.943150802729	86223.5
0.966952315792	51676.5
0.783231742885	87170
0.986927271406	86181
0.982817438543	86183.5
0.999195646772	86178
0.596560997983	90583
1.11022302463e-16	22
0.930574084645	512
1.0	12
1.0	16
1.0	13
1.0	13.5
1.0	19
1.0	22
1.0	25
1.0	24.5
1.0	21
0.996904721898	4409.5
1.0	44
0.932949084234	151
0.90859643615	314
0.89041074906	73
1.0	33
1.0	12
1.0	26.5
1.0	5
1.0	6
1.0	5.5
1.0	12.5
1.0	175.5
1.0	12.5
0.971138680856	1241
1.0	41.5
1.0	120.5
1.0	24
1.0	93.5
1.0	19.5
1.0	20.5
1.0	199.5
1.0	29
1.0	105.5
1.0	35
0.930993444066	108.5
1.0	81
0.986777852866	101.5
1.0	6.5
0.980233015841	4461
1.0	384.5
1.0	30.5
1.0	54
1.0	10
0.989049271465	500.5
0.920357781496	86221
0.989068843828	520
1.0	501.5
0.946548185478	1585.5
0.898724312089	32858.5
1.0	4.5
1.0	11.5
1.0	23
1.0	5.5
1.0	141.5
1.0	4
1.0	2.5
1.0	174.5
1.0	7
1.0	56.5
1.0	5
1.0	23
1.0	15
1.0	24.5
1.0	20
1.0	15.5
1.0	16
1.0	16
0.0	1
1.0	5
1.0	22.5
1.0	7
1.0	4
1.0	5
1.0	8
1.0	141
1.0	4
1.0	46.5
1.0	11
1.0	12
1.0	5.5
1.0	15.5
0.995406847878	11191.5
1.0	194.5
1.0	5
1.0	45
1.0	4406
1.0	1002.5
1.0	11.5
0.996763147546	32374
1.0	28
1.0	13.5
0.0	1
1.0	22.5
1.0	11
